KCLMOWMAD281220180600,MOW,Moscow,MAD,Madrid,281220180600
KCLMXPMAD151220180600,MXP,Milan,MAD,Madrid,151220180600
KCLATHMOW070120190400,ATH,Athens,MOW,Moscow,070120190400
KCLMUCLGW111220180600,MUC,Munich,LGW,London,111220180600
KCLCDGMXP030120190200,CDG,Paris,MXP,Milan,030120190200
KCLMUCMXP060120191200,MUC,Munich,MXP,Milan,060120191200
KCLEDIMOW271220180300,EDI,Edimburgh,MOW,Moscow,271220180300
KCLLGWCDG241220180200,LGW,London,CDG,Paris,241220180200
KCLEDIMOW090120190200,EDI,Edimburgh,MOW,Moscow,090120190200
KCLCDGMXP201220180100,CDG,Paris,MXP,Milan,201220180100
KCLMUCATH030120190200,MUC,Munich,ATH,Athens,030120190200
KCLMUCATH231220180100,MUC,Munich,ATH,Athens,231220180100
KCLWAWMXP010120190500,WAW,Warsaw,MXP,Milan,010120190500
KCLCDGLGW191220180800,CDG,Paris,LGW,London,191220180800
KCLATHMOW221220180800,ATH,Athens,MOW,Moscow,221220180800
KCLMUCMAD191220180200,MUC,Munich,MAD,Madrid,191220180200
KCLCDGLGW060120190500,CDG,Paris,LGW,London,060120190500
KCLMADOTP251220180600,MAD,Madrid,OTP,Bucharest,251220180600
KCLATHMXP090120190300,ATH,Athens,MXP,Milan,090120190300
KCLATHEDI261220180300,ATH,Athens,EDI,Edimburgh,261220180300
KCLWAWLGW121220180300,WAW,Warsaw,LGW,London,121220180300
KCLMUCEDI080120190100,MUC,Munich,EDI,Edimburgh,080120190100
KCLLGWEDI141220180400,LGW,London,EDI,Edimburgh,141220180400
KCLMOWMAD231220180100,MOW,Moscow,MAD,Madrid,231220180100
KCLCDGATH090120190200,CDG,Paris,ATH,Athens,090120190200
KCLCDGMXP020120190800,CDG,Paris,MXP,Milan,020120190800
KCLMADWAW191220180500,MAD,Madrid,WAW,Warsaw,191220180500
KCLATHMUC251220180700,ATH,Athens,MUC,Munich,251220180700
KCLATHCDG311220180600,ATH,Athens,CDG,Paris,311220180600
KCLWAWLGW080120190800,WAW,Warsaw,LGW,London,080120190800
KCLLGWMOW141220180200,LGW,London,MOW,Moscow,141220180200
KCLMXPLGW171220180600,MXP,Milan,LGW,London,171220180600
KCLCDGWAW291220180800,CDG,Paris,WAW,Warsaw,291220180800
KCLMOWOTP020120190600,MOW,Moscow,OTP,Bucharest,020120190600
KCLATHMAD111220181200,ATH,Athens,MAD,Madrid,111220181200
KCLWAWMXP121220180400,WAW,Warsaw,MXP,Milan,121220180400
KCLOTPMOW030120190500,OTP,Bucharest,MOW,Moscow,030120190500
KCLEDIOTP040120190100,EDI,Edimburgh,OTP,Bucharest,040120190100
KCLMXPMOW231220180100,MXP,Milan,MOW,Moscow,231220180100
KCLMADCDG271220180700,MAD,Madrid,CDG,Paris,271220180700
KCLMUCMOW221220180300,MUC,Munich,MOW,Moscow,221220180300
KCLLGWMAD181220181200,LGW,London,MAD,Madrid,181220181200
KCLWAWMXP291220180400,WAW,Warsaw,MXP,Milan,291220180400
KCLMXPLGW131220180300,MXP,Milan,LGW,London,131220180300
KCLEDIWAW181220180800,EDI,Edimburgh,WAW,Warsaw,181220180800
KCLMXPMUC111220180600,MXP,Milan,MUC,Munich,111220180600
KCLEDIOTP311220180700,EDI,Edimburgh,OTP,Bucharest,311220180700
KCLLGWMXP070120190200,LGW,London,MXP,Milan,070120190200
KCLEDIOTP060120190700,EDI,Edimburgh,OTP,Bucharest,060120190700
KCLEDIMUC040120190900,EDI,Edimburgh,MUC,Munich,040120190900
KCLEDIATH010120190400,EDI,Edimburgh,ATH,Athens,010120190400
KCLWAWMUC181220180600,WAW,Warsaw,MUC,Munich,181220180600
KCLMUCMOW261220180200,MUC,Munich,MOW,Moscow,261220180200
KCLATHWAW221220180700,ATH,Athens,WAW,Warsaw,221220180700
KCLCDGLGW030120190700,CDG,Paris,LGW,London,030120190700
KCLMUCMXP221220180400,MUC,Munich,MXP,Milan,221220180400
KCLMOWEDI281220180100,MOW,Moscow,EDI,Edimburgh,281220180100
KCLMADWAW161220180800,MAD,Madrid,WAW,Warsaw,161220180800
KCLEDILGW281220181200,EDI,Edimburgh,LGW,London,281220181200
KCLATHLGW030120190900,ATH,Athens,LGW,London,030120190900
KCLLGWMAD191220180300,LGW,London,MAD,Madrid,191220180300
KCLWAWEDI291220180200,WAW,Warsaw,EDI,Edimburgh,291220180200
KCLOTPEDI221220180500,OTP,Bucharest,EDI,Edimburgh,221220180500
KCLEDIMOW010120190600,EDI,Edimburgh,MOW,Moscow,010120190600
KCLATHMOW191220180200,ATH,Athens,MOW,Moscow,191220180200
KCLEDIMXP010120190100,EDI,Edimburgh,MXP,Milan,010120190100
KCLWAWEDI231220180500,WAW,Warsaw,EDI,Edimburgh,231220180500
KCLLGWOTP141220180800,LGW,London,OTP,Bucharest,141220180800
KCLLGWMOW070120190500,LGW,London,MOW,Moscow,070120190500
KCLMUCCDG060120191200,MUC,Munich,CDG,Paris,060120191200
KCLOTPMAD261220180300,OTP,Bucharest,MAD,Madrid,261220180300
KCLMADATH241220180800,MAD,Madrid,ATH,Athens,241220180800
KCLCDGMXP161220180300,CDG,Paris,MXP,Milan,161220180300
KCLWAWMAD060120190600,WAW,Warsaw,MAD,Madrid,060120190600
KCLCDGLGW010120190700,CDG,Paris,LGW,London,010120190700
KCLCDGMOW241220180900,CDG,Paris,MOW,Moscow,241220180900
KCLOTPLGW111220180600,OTP,Bucharest,LGW,London,111220180600
KCLMUCATH261220180600,MUC,Munich,ATH,Athens,261220180600
KCLMOWOTP121220180200,MOW,Moscow,OTP,Bucharest,121220180200
KCLOTPMAD141220180400,OTP,Bucharest,MAD,Madrid,141220180400
KCLWAWOTP040120190100,WAW,Warsaw,OTP,Bucharest,040120190100
KCLMUCATH010120191200,MUC,Munich,ATH,Athens,010120191200
KCLLGWMAD141220180400,LGW,London,MAD,Madrid,141220180400
KCLCDGATH281220180600,CDG,Paris,ATH,Athens,281220180600
KCLEDIMUC311220181200,EDI,Edimburgh,MUC,Munich,311220181200
KCLOTPWAW141220180400,OTP,Bucharest,WAW,Warsaw,141220180400
KCLCDGWAW301220181200,CDG,Paris,WAW,Warsaw,301220181200
KCLATHWAW231220180100,ATH,Athens,WAW,Warsaw,231220180100
KCLLGWWAW040120190200,LGW,London,WAW,Warsaw,040120190200
KCLMXPMOW131220180900,MXP,Milan,MOW,Moscow,131220180900
KCLCDGOTP231220180600,CDG,Paris,OTP,Bucharest,231220180600
KCLATHMOW161220180100,ATH,Athens,MOW,Moscow,161220180100
KCLLGWCDG161220180600,LGW,London,CDG,Paris,161220180600
KCLMXPMAD060120191200,MXP,Milan,MAD,Madrid,060120191200
KCLOTPATH251220180100,OTP,Bucharest,ATH,Athens,251220180100
KCLLGWMAD060120191200,LGW,London,MAD,Madrid,060120191200
KCLLGWOTP131220180900,LGW,London,OTP,Bucharest,131220180900
KCLMOWMUC131220180600,MOW,Moscow,MUC,Munich,131220180600
KCLMOWMXP291220180700,MOW,Moscow,MXP,Milan,291220180700
KCLLGWOTP050120190900,LGW,London,OTP,Bucharest,050120190900
KCLMUCATH151220180600,MUC,Munich,ATH,Athens,151220180600
KCLLGWMOW030120190500,LGW,London,MOW,Moscow,030120190500
KCLWAWEDI030120191200,WAW,Warsaw,EDI,Edimburgh,030120191200
KCLMUCMOW151220180800,MUC,Munich,MOW,Moscow,151220180800
KCLLGWMUC080120190600,LGW,London,MUC,Munich,080120190600
KCLMXPMAD050120190400,MXP,Milan,MAD,Madrid,050120190400
KCLMXPWAW060120191200,MXP,Milan,WAW,Warsaw,060120191200
KCLEDIOTP281220180100,EDI,Edimburgh,OTP,Bucharest,281220180100
KCLMUCOTP131220181200,MUC,Munich,OTP,Bucharest,131220181200
KCLEDIMAD020120190800,EDI,Edimburgh,MAD,Madrid,020120190800
KCLEDIWAW101220180700,EDI,Edimburgh,WAW,Warsaw,101220180700
KCLMXPOTP060120190900,MXP,Milan,OTP,Bucharest,060120190900
KCLOTPMXP161220180900,OTP,Bucharest,MXP,Milan,161220180900
KCLEDIOTP151220180100,EDI,Edimburgh,OTP,Bucharest,151220180100
KCLWAWATH111220180200,WAW,Warsaw,ATH,Athens,111220180200
KCLMADWAW030120190900,MAD,Madrid,WAW,Warsaw,030120190900
KCLCDGATH181220180800,CDG,Paris,ATH,Athens,181220180800
KCLMXPEDI251220180600,MXP,Milan,EDI,Edimburgh,251220180600
KCLEDICDG030120190400,EDI,Edimburgh,CDG,Paris,030120190400
KCLATHWAW161220180200,ATH,Athens,WAW,Warsaw,161220180200
KCLATHOTP080120190800,ATH,Athens,OTP,Bucharest,080120190800
KCLLGWMUC311220180600,LGW,London,MUC,Munich,311220180600
KCLATHOTP241220180900,ATH,Athens,OTP,Bucharest,241220180900
KCLMUCMXP291220180600,MUC,Munich,MXP,Milan,291220180600
KCLEDIMAD231220180400,EDI,Edimburgh,MAD,Madrid,231220180400
KCLOTPMXP101220180700,OTP,Bucharest,MXP,Milan,101220180700
KCLEDILGW010120190800,EDI,Edimburgh,LGW,London,010120190800
KCLOTPMUC070120190200,OTP,Bucharest,MUC,Munich,070120190200
KCLATHEDI141220180600,ATH,Athens,EDI,Edimburgh,141220180600
KCLWAWEDI271220180200,WAW,Warsaw,EDI,Edimburgh,271220180200
KCLLGWMXP030120190800,LGW,London,MXP,Milan,030120190800
KCLMOWOTP161220180100,MOW,Moscow,OTP,Bucharest,161220180100
KCLMADMXP161220180100,MAD,Madrid,MXP,Milan,161220180100
KCLMUCEDI101220180300,MUC,Munich,EDI,Edimburgh,101220180300
KCLLGWMUC090120190700,LGW,London,MUC,Munich,090120190700
KCLOTPMXP311220180600,OTP,Bucharest,MXP,Milan,311220180600
KCLATHWAW090120190400,ATH,Athens,WAW,Warsaw,090120190400
KCLLGWOTP020120190500,LGW,London,OTP,Bucharest,020120190500
KCLMXPLGW141220180400,MXP,Milan,LGW,London,141220180400
KCLMUCLGW181220181200,MUC,Munich,LGW,London,181220181200
KCLMXPCDG151220181200,MXP,Milan,CDG,Paris,151220181200
KCLLGWMXP241220180200,LGW,London,MXP,Milan,241220180200
KCLMOWOTP070120190400,MOW,Moscow,OTP,Bucharest,070120190400
KCLMADCDG131220180800,MAD,Madrid,CDG,Paris,131220180800
KCLEDILGW251220180900,EDI,Edimburgh,LGW,London,251220180900
KCLMADWAW070120190400,MAD,Madrid,WAW,Warsaw,070120190400
KCLMOWATH121220180700,MOW,Moscow,ATH,Athens,121220180700
KCLEDIOTP121220180100,EDI,Edimburgh,OTP,Bucharest,121220180100
KCLLGWWAW201220180300,LGW,London,WAW,Warsaw,201220180300
KCLMOWOTP201220180500,MOW,Moscow,OTP,Bucharest,201220180500
KCLMUCOTP161220180400,MUC,Munich,OTP,Bucharest,161220180400
KCLWAWLGW090120190700,WAW,Warsaw,LGW,London,090120190700
KCLOTPMAD131220180300,OTP,Bucharest,MAD,Madrid,131220180300
KCLMOWLGW241220180300,MOW,Moscow,LGW,London,241220180300
KCLMADOTP291220180500,MAD,Madrid,OTP,Bucharest,291220180500
KCLATHCDG060120190100,ATH,Athens,CDG,Paris,060120190100
KCLEDIMAD101220180100,EDI,Edimburgh,MAD,Madrid,101220180100
KCLMOWMXP281220180900,MOW,Moscow,MXP,Milan,281220180900
KCLMXPOTP251220180100,MXP,Milan,OTP,Bucharest,251220180100
KCLATHEDI070120190500,ATH,Athens,EDI,Edimburgh,070120190500
KCLEDIMUC070120190300,EDI,Edimburgh,MUC,Munich,070120190300
KCLATHMOW101220180400,ATH,Athens,MOW,Moscow,101220180400
KCLLGWMOW261220181200,LGW,London,MOW,Moscow,261220181200
KCLLGWMOW010120190500,LGW,London,MOW,Moscow,010120190500
KCLWAWLGW261220180800,WAW,Warsaw,LGW,London,261220180800
KCLATHMXP060120190800,ATH,Athens,MXP,Milan,060120190800
KCLWAWMUC191220180500,WAW,Warsaw,MUC,Munich,191220180500
KCLMXPMUC151220180400,MXP,Milan,MUC,Munich,151220180400
KCLMADEDI101220180800,MAD,Madrid,EDI,Edimburgh,101220180800
KCLMXPOTP010120190200,MXP,Milan,OTP,Bucharest,010120190200
KCLMUCMXP131220180100,MUC,Munich,MXP,Milan,131220180100
KCLOTPLGW121220180400,OTP,Bucharest,LGW,London,121220180400
KCLMXPOTP050120190700,MXP,Milan,OTP,Bucharest,050120190700
KCLMADMUC080120190800,MAD,Madrid,MUC,Munich,080120190800
KCLEDIMXP261220180800,EDI,Edimburgh,MXP,Milan,261220180800
KCLWAWLGW111220180300,WAW,Warsaw,LGW,London,111220180300
KCLMADMXP191220180400,MAD,Madrid,MXP,Milan,191220180400
KCLMUCATH080120191200,MUC,Munich,ATH,Athens,080120191200
KCLLGWOTP231220180300,LGW,London,OTP,Bucharest,231220180300
KCLWAWMOW171220180200,WAW,Warsaw,MOW,Moscow,171220180200
KCLMUCMXP171220180100,MUC,Munich,MXP,Milan,171220180100
KCLEDIWAW171220180900,EDI,Edimburgh,WAW,Warsaw,171220180900
KCLMUCWAW241220180700,MUC,Munich,WAW,Warsaw,241220180700
KCLMADMXP261220180400,MAD,Madrid,MXP,Milan,261220180400
KCLMADLGW301220180800,MAD,Madrid,LGW,London,301220180800
KCLCDGMOW171220180400,CDG,Paris,MOW,Moscow,171220180400
KCLMADLGW191220180100,MAD,Madrid,LGW,London,191220180100
KCLEDILGW201220180600,EDI,Edimburgh,LGW,London,201220180600
KCLMXPLGW281220181200,MXP,Milan,LGW,London,281220181200
KCLCDGWAW121220180800,CDG,Paris,WAW,Warsaw,121220180800
KCLOTPCDG060120190900,OTP,Bucharest,CDG,Paris,060120190900
KCLEDILGW151220180400,EDI,Edimburgh,LGW,London,151220180400
KCLMADWAW241220180100,MAD,Madrid,WAW,Warsaw,241220180100
KCLWAWOTP271220180600,WAW,Warsaw,OTP,Bucharest,271220180600
KCLCDGMXP181220181200,CDG,Paris,MXP,Milan,181220181200
KCLMXPLGW080120190900,MXP,Milan,LGW,London,080120190900
KCLOTPLGW131220180900,OTP,Bucharest,LGW,London,131220180900
KCLMXPCDG040120190700,MXP,Milan,CDG,Paris,040120190700
KCLCDGATH141220180900,CDG,Paris,ATH,Athens,141220180900
KCLEDIMOW291220180500,EDI,Edimburgh,MOW,Moscow,291220180500
KCLWAWATH040120190800,WAW,Warsaw,ATH,Athens,040120190800
KCLLGWMOW020120190200,LGW,London,MOW,Moscow,020120190200
KCLOTPCDG151220180200,OTP,Bucharest,CDG,Paris,151220180200
KCLWAWATH281220180900,WAW,Warsaw,ATH,Athens,281220180900
KCLEDIMOW201220181200,EDI,Edimburgh,MOW,Moscow,201220181200
KCLMUCATH060120191200,MUC,Munich,ATH,Athens,060120191200
KCLATHEDI151220180100,ATH,Athens,EDI,Edimburgh,151220180100
KCLMUCMAD221220180600,MUC,Munich,MAD,Madrid,221220180600
KCLATHMXP131220180100,ATH,Athens,MXP,Milan,131220180100
KCLCDGMOW201220180200,CDG,Paris,MOW,Moscow,201220180200
KCLLGWMAD010120190900,LGW,London,MAD,Madrid,010120190900
KCLLGWCDG060120190600,LGW,London,CDG,Paris,060120190600
KCLCDGOTP211220180600,CDG,Paris,OTP,Bucharest,211220180600
KCLOTPCDG020120190100,OTP,Bucharest,CDG,Paris,020120190100
KCLLGWMXP211220181200,LGW,London,MXP,Milan,211220181200
KCLMXPEDI090120191200,MXP,Milan,EDI,Edimburgh,090120191200
KCLWAWOTP010120190500,WAW,Warsaw,OTP,Bucharest,010120190500
KCLOTPLGW060120190500,OTP,Bucharest,LGW,London,060120190500
KCLLGWMOW121220180600,LGW,London,MOW,Moscow,121220180600
KCLMUCMOW191220180400,MUC,Munich,MOW,Moscow,191220180400
KCLATHOTP010120190700,ATH,Athens,OTP,Bucharest,010120190700
KCLLGWMUC020120190400,LGW,London,MUC,Munich,020120190400
KCLWAWEDI050120190800,WAW,Warsaw,EDI,Edimburgh,050120190800
KCLATHCDG080120190300,ATH,Athens,CDG,Paris,080120190300
KCLMXPMUC241220180600,MXP,Milan,MUC,Munich,241220180600
KCLMUCWAW211220181200,MUC,Munich,WAW,Warsaw,211220181200
KCLLGWMUC201220180200,LGW,London,MUC,Munich,201220180200
KCLMXPMAD221220180900,MXP,Milan,MAD,Madrid,221220180900
KCLMADWAW151220180300,MAD,Madrid,WAW,Warsaw,151220180300
KCLMXPMUC291220180100,MXP,Milan,MUC,Munich,291220180100
KCLCDGMOW151220180700,CDG,Paris,MOW,Moscow,151220180700
KCLMOWATH191220180700,MOW,Moscow,ATH,Athens,191220180700
KCLMADEDI261220180300,MAD,Madrid,EDI,Edimburgh,261220180300
KCLMADCDG060120190700,MAD,Madrid,CDG,Paris,060120190700
KCLEDIMUC111220180900,EDI,Edimburgh,MUC,Munich,111220180900
KCLOTPMAD271220180400,OTP,Bucharest,MAD,Madrid,271220180400
KCLMXPMUC181220181200,MXP,Milan,MUC,Munich,181220181200
KCLMUCOTP030120190300,MUC,Munich,OTP,Bucharest,030120190300
KCLATHCDG141220180200,ATH,Athens,CDG,Paris,141220180200
KCLATHMOW020120190700,ATH,Athens,MOW,Moscow,020120190700
KCLEDICDG151220180300,EDI,Edimburgh,CDG,Paris,151220180300
KCLCDGWAW231220180100,CDG,Paris,WAW,Warsaw,231220180100
KCLMXPMAD301220180700,MXP,Milan,MAD,Madrid,301220180700
KCLMADMXP010120190500,MAD,Madrid,MXP,Milan,010120190500
KCLMOWCDG111220180800,MOW,Moscow,CDG,Paris,111220180800
KCLMOWMXP211220180900,MOW,Moscow,MXP,Milan,211220180900
KCLMOWMUC191220180700,MOW,Moscow,MUC,Munich,191220180700
KCLMADOTP030120190400,MAD,Madrid,OTP,Bucharest,030120190400
KCLMADMOW010120190700,MAD,Madrid,MOW,Moscow,010120190700
KCLWAWMUC131220180600,WAW,Warsaw,MUC,Munich,131220180600
KCLCDGMUC291220180100,CDG,Paris,MUC,Munich,291220180100
KCLMOWWAW040120190400,MOW,Moscow,WAW,Warsaw,040120190400
KCLWAWMOW050120190100,WAW,Warsaw,MOW,Moscow,050120190100
KCLMOWMUC251220180600,MOW,Moscow,MUC,Munich,251220180600
KCLMADWAW171220180900,MAD,Madrid,WAW,Warsaw,171220180900
KCLOTPMAD281220180400,OTP,Bucharest,MAD,Madrid,281220180400
KCLWAWATH271220180900,WAW,Warsaw,ATH,Athens,271220180900
KCLEDIATH271220181200,EDI,Edimburgh,ATH,Athens,271220181200
KCLWAWMOW281220180400,WAW,Warsaw,MOW,Moscow,281220180400
KCLMOWOTP271220180200,MOW,Moscow,OTP,Bucharest,271220180200
KCLMUCEDI251220181200,MUC,Munich,EDI,Edimburgh,251220181200
KCLWAWMOW020120190600,WAW,Warsaw,MOW,Moscow,020120190600
KCLMUCMAD181220180900,MUC,Munich,MAD,Madrid,181220180900
KCLOTPATH101220180800,OTP,Bucharest,ATH,Athens,101220180800
KCLWAWCDG261220181200,WAW,Warsaw,CDG,Paris,261220181200
KCLWAWLGW201220180900,WAW,Warsaw,LGW,London,201220180900
KCLMADMUC291220180700,MAD,Madrid,MUC,Munich,291220180700
KCLMADEDI131220181200,MAD,Madrid,EDI,Edimburgh,131220181200
KCLMADCDG040120190700,MAD,Madrid,CDG,Paris,040120190700
KCLMXPLGW231220181200,MXP,Milan,LGW,London,231220181200
KCLMUCCDG131220180700,MUC,Munich,CDG,Paris,131220180700
KCLMOWCDG191220180700,MOW,Moscow,CDG,Paris,191220180700
KCLCDGMOW221220180100,CDG,Paris,MOW,Moscow,221220180100
KCLCDGMAD131220181200,CDG,Paris,MAD,Madrid,131220181200
KCLLGWOTP201220180700,LGW,London,OTP,Bucharest,201220180700
KCLMADMOW141220180300,MAD,Madrid,MOW,Moscow,141220180300
KCLMADLGW221220181200,MAD,Madrid,LGW,London,221220181200
KCLMXPCDG251220180600,MXP,Milan,CDG,Paris,251220180600
KCLMADMOW241220180900,MAD,Madrid,MOW,Moscow,241220180900
KCLLGWEDI030120190900,LGW,London,EDI,Edimburgh,030120190900
KCLLGWMXP141220180700,LGW,London,MXP,Milan,141220180700
KCLCDGMOW101220180600,CDG,Paris,MOW,Moscow,101220180600
KCLMUCOTP040120190800,MUC,Munich,OTP,Bucharest,040120190800
KCLOTPEDI261220181200,OTP,Bucharest,EDI,Edimburgh,261220181200
KCLMUCCDG030120190400,MUC,Munich,CDG,Paris,030120190400
KCLMOWWAW121220180400,MOW,Moscow,WAW,Warsaw,121220180400
KCLOTPEDI201220180900,OTP,Bucharest,EDI,Edimburgh,201220180900
KCLWAWEDI111220180500,WAW,Warsaw,EDI,Edimburgh,111220180500
KCLWAWMXP221220180400,WAW,Warsaw,MXP,Milan,221220180400
KCLWAWMUC301220180600,WAW,Warsaw,MUC,Munich,301220180600
KCLOTPMOW191220180500,OTP,Bucharest,MOW,Moscow,191220180500
KCLWAWMXP161220180600,WAW,Warsaw,MXP,Milan,161220180600
KCLATHCDG090120190700,ATH,Athens,CDG,Paris,090120190700
KCLWAWCDG201220180500,WAW,Warsaw,CDG,Paris,201220180500
KCLMOWOTP050120191200,MOW,Moscow,OTP,Bucharest,050120191200
KCLMXPEDI191220180900,MXP,Milan,EDI,Edimburgh,191220180900
KCLLGWOTP271220181200,LGW,London,OTP,Bucharest,271220181200
KCLMADMOW181220180900,MAD,Madrid,MOW,Moscow,181220180900
KCLMADMXP221220181200,MAD,Madrid,MXP,Milan,221220181200
KCLMADATH020120190900,MAD,Madrid,ATH,Athens,020120190900
KCLCDGLGW251220180500,CDG,Paris,LGW,London,251220180500
KCLMUCMAD271220181200,MUC,Munich,MAD,Madrid,271220181200
KCLMADMOW311220180800,MAD,Madrid,MOW,Moscow,311220180800
KCLCDGMAD080120191200,CDG,Paris,MAD,Madrid,080120191200
KCLCDGLGW221220180200,CDG,Paris,LGW,London,221220180200
KCLOTPMUC221220180200,OTP,Bucharest,MUC,Munich,221220180200
KCLMXPATH241220181200,MXP,Milan,ATH,Athens,241220181200
KCLLGWMOW251220180900,LGW,London,MOW,Moscow,251220180900
KCLMADEDI161220180800,MAD,Madrid,EDI,Edimburgh,161220180800
KCLOTPMXP010120190100,OTP,Bucharest,MXP,Milan,010120190100
KCLWAWCDG311220181200,WAW,Warsaw,CDG,Paris,311220181200
KCLMADATH171220180700,MAD,Madrid,ATH,Athens,171220180700
KCLWAWMAD261220180200,WAW,Warsaw,MAD,Madrid,261220180200
KCLMXPMAD090120190900,MXP,Milan,MAD,Madrid,090120190900
KCLOTPMOW090120191200,OTP,Bucharest,MOW,Moscow,090120191200
KCLMADLGW231220180900,MAD,Madrid,LGW,London,231220180900
KCLMADEDI311220180500,MAD,Madrid,EDI,Edimburgh,311220180500
KCLMADEDI010120190500,MAD,Madrid,EDI,Edimburgh,010120190500
KCLOTPMUC020120190500,OTP,Bucharest,MUC,Munich,020120190500
KCLMADCDG121220180200,MAD,Madrid,CDG,Paris,121220180200
KCLOTPLGW271220180200,OTP,Bucharest,LGW,London,271220180200
KCLATHOTP020120191200,ATH,Athens,OTP,Bucharest,020120191200
KCLMADCDG090120190100,MAD,Madrid,CDG,Paris,090120190100
KCLATHMUC121220180300,ATH,Athens,MUC,Munich,121220180300
KCLMUCMXP181220180400,MUC,Munich,MXP,Milan,181220180400
KCLCDGEDI090120190400,CDG,Paris,EDI,Edimburgh,090120190400
KCLATHCDG221220180700,ATH,Athens,CDG,Paris,221220180700
KCLMXPLGW121220180900,MXP,Milan,LGW,London,121220180900
KCLMUCMAD241220180100,MUC,Munich,MAD,Madrid,241220180100
KCLOTPWAW131220180100,OTP,Bucharest,WAW,Warsaw,131220180100
KCLMADLGW181220180300,MAD,Madrid,LGW,London,181220180300
KCLMUCMAD090120190600,MUC,Munich,MAD,Madrid,090120190600
KCLMOWCDG251220180800,MOW,Moscow,CDG,Paris,251220180800
KCLWAWMXP111220180600,WAW,Warsaw,MXP,Milan,111220180600
KCLATHMAD070120190500,ATH,Athens,MAD,Madrid,070120190500
KCLMADCDG151220180300,MAD,Madrid,CDG,Paris,151220180300
KCLATHMAD141220180500,ATH,Athens,MAD,Madrid,141220180500
KCLATHMAD010120190800,ATH,Athens,MAD,Madrid,010120190800
KCLMOWMXP090120190200,MOW,Moscow,MXP,Milan,090120190200
KCLOTPEDI020120190400,OTP,Bucharest,EDI,Edimburgh,020120190400
KCLWAWCDG171220180100,WAW,Warsaw,CDG,Paris,171220180100
KCLLGWMOW201220180900,LGW,London,MOW,Moscow,201220180900
KCLMXPCDG241220180900,MXP,Milan,CDG,Paris,241220180900
KCLLGWMOW311220180800,LGW,London,MOW,Moscow,311220180800
KCLEDIMXP151220180600,EDI,Edimburgh,MXP,Milan,151220180600
KCLOTPMUC231220180200,OTP,Bucharest,MUC,Munich,231220180200
KCLWAWMAD311220180100,WAW,Warsaw,MAD,Madrid,311220180100
KCLCDGOTP040120190900,CDG,Paris,OTP,Bucharest,040120190900
KCLATHMAD201220180200,ATH,Athens,MAD,Madrid,201220180200
KCLOTPMUC181220180600,OTP,Bucharest,MUC,Munich,181220180600
KCLCDGMXP060120190100,CDG,Paris,MXP,Milan,060120190100
KCLEDIMAD251220180900,EDI,Edimburgh,MAD,Madrid,251220180900
KCLEDIATH181220180800,EDI,Edimburgh,ATH,Athens,181220180800
KCLCDGMUC181220180500,CDG,Paris,MUC,Munich,181220180500
KCLOTPMXP291220180400,OTP,Bucharest,MXP,Milan,291220180400
KCLMOWCDG221220180300,MOW,Moscow,CDG,Paris,221220180300
KCLCDGMAD151220180400,CDG,Paris,MAD,Madrid,151220180400
KCLMOWMXP261220181200,MOW,Moscow,MXP,Milan,261220181200
KCLATHLGW101220180300,ATH,Athens,LGW,London,101220180300
KCLOTPEDI161220180500,OTP,Bucharest,EDI,Edimburgh,161220180500
KCLEDIOTP301220180800,EDI,Edimburgh,OTP,Bucharest,301220180800
KCLOTPMXP040120190100,OTP,Bucharest,MXP,Milan,040120190100
KCLCDGMOW050120190400,CDG,Paris,MOW,Moscow,050120190400
KCLATHMXP050120190900,ATH,Athens,MXP,Milan,050120190900
KCLLGWOTP171220180500,LGW,London,OTP,Bucharest,171220180500
KCLOTPEDI311220180600,OTP,Bucharest,EDI,Edimburgh,311220180600
KCLMADLGW010120190100,MAD,Madrid,LGW,London,010120190100
KCLLGWEDI070120190300,LGW,London,EDI,Edimburgh,070120190300
KCLMADMOW231220180100,MAD,Madrid,MOW,Moscow,231220180100
KCLEDIATH311220180500,EDI,Edimburgh,ATH,Athens,311220180500
KCLMOWEDI030120191200,MOW,Moscow,EDI,Edimburgh,030120191200
KCLWAWEDI301220180900,WAW,Warsaw,EDI,Edimburgh,301220180900
KCLMOWOTP151220180400,MOW,Moscow,OTP,Bucharest,151220180400
KCLMADOTP060120190500,MAD,Madrid,OTP,Bucharest,060120190500
KCLCDGWAW050120190900,CDG,Paris,WAW,Warsaw,050120190900
KCLMADMUC010120190100,MAD,Madrid,MUC,Munich,010120190100
KCLCDGMOW121220180300,CDG,Paris,MOW,Moscow,121220180300
KCLATHLGW141220180100,ATH,Athens,LGW,London,141220180100
KCLCDGATH311220180900,CDG,Paris,ATH,Athens,311220180900
KCLMUCEDI221220181200,MUC,Munich,EDI,Edimburgh,221220181200
KCLCDGMUC301220181200,CDG,Paris,MUC,Munich,301220181200
KCLATHEDI121220180800,ATH,Athens,EDI,Edimburgh,121220180800
KCLEDIOTP131220180100,EDI,Edimburgh,OTP,Bucharest,131220180100
KCLMADCDG070120191200,MAD,Madrid,CDG,Paris,070120191200
KCLOTPMXP141220180400,OTP,Bucharest,MXP,Milan,141220180400
KCLEDILGW131220180100,EDI,Edimburgh,LGW,London,131220180100
KCLMADOTP191220180600,MAD,Madrid,OTP,Bucharest,191220180600
KCLEDIOTP271220180100,EDI,Edimburgh,OTP,Bucharest,271220180100
